user_id,product_type_id,isbn13,name,author,author_details,book_edition,cluster_subject,cat_id,price,discount,delivery_charge,quantity,no_of_pages,weight,book_language,image,publishing_year,publishing_role_id,imprint_name,currency_code,country_code,description,book_binding,slug
15,1,9.78019E+12,Roots Cbse Coursebook Class 5_Ed 2020,MICHAEL SHANE CALVERT,,31-01-20,English Language Tea,95,400,0%,,100,,,English,9780190128067.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-coursebook-class-5_ed-2020
15,1,9.78019E+12,Roots Cbse Coursebook Class 6_Ed 2020,MICHAEL SHANE CALVERT,,31-01-20,English Language Tea,95,405,14%,60,100,,,English,9780190128074.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-coursebook-class-6_ed-2020
15,1,9.78019E+12,Roots Cbse Coursebook Class 7_Ed 2020,MICHAEL SHANE CALVERT,,31-01-20,English Language Tea,95,405,0%,,100,,,English,9780190128081.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-coursebook-class-7_ed-2020
15,1,9.78019E+12,Roots Cbse Coursebook Class 8_Ed 2020,MICHAEL SHANE CALVERT,,31-01-20,English Language Tea,95,410,0%,,100,,,English,9780190128098.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-coursebook-class-8_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 1_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,195,0%,,100,,,English,9780190128104.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-1_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 2_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,195,0%,,100,,,English,9780190128111.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-2_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 3_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,210,0%,,100,,,English,9780190128128.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-3_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 4_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,215,0%,,100,,,English,9780190128135.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-4_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 5_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,225,11%,60,100,,,English,9780190128142.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-5_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 6_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,230,0%,,100,,,English,9780190128159.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-6_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 7_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,235,15%,60,100,,,English,9780190128166.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-7_ed-2020
15,1,9.78019E+12,Roots Cbse Workbook Class 8_Ed 2020,IN HOUSE,,31-01-20,ELT  - Learning Mate,95,235,0%,0,100,,,English,9780190128173.jpg,31-01-20,202119,Oxford University Press,INR,IN,"The books aim to empower learners to think, communicate and express themselves fluently in English. The eight-level course presents a rich collection of extracts and selections from English literature, across genres, cultures and mediums, and creative, collaborative and exploratory activities for experiential English language learning.",Paperback,roots-cbse-workbook-class-8_ed-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 1 Part A Split Edition 2020,SUMITA BOSE,,11-02-20,ELT  - Learning Mate,105,170,0%,,100,64,145g,English,9780190128302.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-1-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 1 Part B Split Edition 2020,SUMITA BOSE,,11-02-20,ELT  - Learning Mate,105,170,0%,,100,64,163g,English,9780190128319.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-1-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 2 Part A Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,190,0%,,100,88,179g,English,9780190128326.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-2-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 2 Part B Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,195,0%,,100,72,163g,English,9780190128333.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-2-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 3 Part A Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,215,0%,,100,80,173g,English,9780190128340.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-3-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 3 Part B Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,215,0%,,100,80,173g,English,9780190128357.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-3-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 4 Part A Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,215,0%,,100,96,418g,English,9780190128364.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-4-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 4 Part B Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,215,0%,,100,80,177g,English,9780190128371.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-4-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 5 Part A Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,220,0%,,100,96,194g,English,9780190128388.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-5-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 5 Part B Split Edition 2020,ANAHITA LEE,,11-02-20,ELT  - Learning Mate,105,220,0%,,100,88,199g,English,9780190128395.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-5-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 6 Part B Split Edition 2020,ASHIMA BATH & SASWATI DASGUPTA,,11-02-20,ELT  - Learning Mate,105,225,0%,,100,96,209g,English,9780190128418.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-6-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 7 Part A Split Edition 2020,ASHIMA BATH & SASWATI DASGUPTA,,11-02-20,ELT  - Learning Mate,105,225,7%,95,100,96,201g,English,9780190128425.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-7-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 7 Part B Split Edition 2020,ASHIMA BATH & SASWATI DASGUPTA,,11-02-20,ELT  - Learning Mate,105,225,7%,95,100,104,225g,English,9780190128432.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-7-part-b-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 8 Part A Split Edition 2020,ASHIMA BATH & SASWATI DASGUPTA,,11-02-20,ELT  - Learning Mate,105,225,0%,,100,96,200g,English,9780190128449.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-8-part-a-split-edition-2020
15,1,9.78019E+12,New Mulberry English Course Icse Coursebook 8 Part B Split Edition 2020,ASHIMA BATH & SASWATI DASGUPTA,,11-02-20,ELT  - Learning Mate,105,225,0%,,100,104,225g,English,9780190128456.jpg,11-02-20,202119,Oxford University Press,INR,IN,,Paperback,new-mulberry-english-course-icse-coursebook-8-part-b-split-edition-2020
15,1,9.78019E+12,Tulips Plus Class 3 Term 1 New Edition_2019 Updated J&K Map,"ARCHANA D,ATHIMOOLAM,JENCY S, LALITHA S",,09-03-20,Term Books,107,455,0%,,100,,,English,9780190128487.jpg,09-03-20,202119,,INR,IN,"The course, broadly based on the guidelines provided in the National Curriculum Framework for School Education, 2005, attempts to meet the diverse needs of learners at the primary level.",Paperback,tulips-plus-class-3-term-1-new-edition_2019-updated-jk-map
15,1,9.78019E+12,Tulips Plus Class 3 Term 2 New Edition_2019 Updated J&K Map,"ARCHANA D,ATHIMOOLAM,JENCY S, LALITHA S",,09-03-20,Term Books,107,455,10%,80,100,192,427g,English,9780190128494.jpg,09-03-20,202119,Oxford University Press,INR,IN,"he course, broadly based on the guidelines provided in the National Curriculum Framework for School Education, 2005, attempts to meet the diverse needs of learners at the primary level.",Paperback,tulips-plus-class-3-term-2-new-edition_2019-updated-jk-map
15,1,9.78019E+12,Tulips Plus Class 3 Term 3 New Edition_2019 Updated J&K Map,"ARCHANA D,ATHIMOOLAM,JENCY S, LALITHA S",,09-03-20,Term Books,107,455,0%,,100,,,English,9780190128500.jpg,09-03-20,202119,,INR,IN,"The course, broadly based on the guidelines provided in the National Curriculum Framework for School Education, 2005, attempts to meet the diverse needs of learners at the primary level",Paperback,tulips-plus-class-3-term-3-new-edition_2019-updated-jk-map
15,1,9.78019E+12,Seasons Class 3 Semester 1_Ed_2016_Updated J&K Map,SHEILA SUBBRAMANIAN-SERIESEDITOR,,09-03-20,Term Books,107,570,0%,90,100,264,656g,English,9780190128517.jpg,09-03-20,202119,Oxford University Press,INR,IN,"Seasons Semester series is a set of ten books (two for each level and one per semester) for Classes 1 to 5 with the core subjects—English, Mathematics, EVS/Science, SocialStudies, and General Knowledge. T",Paperback,seasons-class-3-semester-1_ed_2016_updated-jk-map
15,1,9.78019E+12,Seasons Class 4 Semester 2_Ed 2016_Updated J&K Map,SHEILA SUBBRAMANIAN-SERIES EDITOR,,18-03-20,Term Books,107,585,0%,90,100,272,675g,English,9780190128524.jpg,18-03-20,202119,Oxford University Press,INR,IN,"Seasons Semester series is a set of ten books (two for each level and one per semester) for Classes 1 to 5 with the core subjects—English, Mathematics, EVS/Science, SocialStudies, and General Knowledge. T",Paperback,seasons-class-4-semester-2_ed-2016_updated-jk-map
15,1,9.78019E+12,Seasons Class 5 Semester 2_Ed_2016_Updated J&K Map,SHEILA SUBBRAMANIAN-SERIES EDITOR,,09-03-20,Term Books,107,645,0%,,100,,,English,9780190128531.jpg,09-03-20,202119,,INR,IN,"Seasons Semester series is a set of ten books (two for each level and one per semester) for Classes 1 to 5 with the core subjects—English, Mathematics, EVS/Science, SocialStudies, and General Knowledge",Paperback,seasons-class-5-semester-2_ed_2016_updated-jk-map
15,1,9.78019E+12,Artificial Intelligence And India P,"CHAKRABARTY,RAJESH; SANYAL,KAUSHIKI",,02-09-20,Economics,109,345,16%,0,100,160,126g,English,,02-09-20,202119,OUP India,INR,IN,,Paperback,artificial-intelligence-and-india-p
15,1,9.78019E+12,New Oxford Modern English (Icse Edition) Coursebook 1_Varanasi_Ed_2020,NICHOLAS HORSBURGH,,31-01-20,English Language Tea,100,345,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,new-oxford-modern-english-icse-edition-coursebook-1_varanasi_ed_2020
15,1,9.78019E+12,New Oxford Modern English (Icse Edition) Coursebook 2_Varanasi_Ed_2020,NICHOLAS HORSBURGH,,31-01-20,English Language Tea,100,365,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,new-oxford-modern-english-icse-edition-coursebook-2_varanasi_ed_2020
15,1,9.78019E+12,New Oxford Modern English (Icse Edition) Coursebook 3_Varanasi_Ed_2020,NICHOLAS HORSBURGH,,31-01-20,English Language Tea,100,420,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,new-oxford-modern-english-icse-edition-coursebook-3_varanasi_ed_2020
15,1,9.78019E+12,New Oxford Modern English (Icse Edition) Coursebook 4_Varanasi_Ed_2020,NICHOLAS HORSBURGH,,31-01-20,English Language Tea,100,440,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,new-oxford-modern-english-icse-edition-coursebook-4_varanasi_ed_2020
15,1,9.78019E+12,Revised New Oxford Modern English (Icse Edition) Coursebook 5_Varanasi_Ed_2020,NICHOLAS HORSBURGH,,31-01-20,English Language Tea,100,440,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,revised-new-oxford-modern-english-icse-edition-coursebook-5_varanasi_ed_2020
15,1,9.78019E+12,New Pathways Coursebook 1_Agra_Ed_2020,POOJA KEWLANI,,21-02-20,English Language Tea,95,375,0%,,100,,,English,,21-02-20,202119,,INR,IN,,Paperback,new-pathways-coursebook-1_agra_ed_2020
15,1,9.78019E+12,New Pathways Coursebook 2_Agra_Ed_2020,MALATHY KRISHNAN,,21-02-20,English Language Tea,95,400,0%,,100,,,English,,21-02-20,202119,,INR,IN,,Paperback,new-pathways-coursebook-2_agra_ed_2020
15,1,9.78019E+12,New Pathways Coursebook 3_Agra_Ed_2020,MALA PALANI,,21-02-20,English Language Tea,95,415,0%,,100,,,English,,21-02-20,202119,,INR,IN,,Paperback,new-pathways-coursebook-3_agra_ed_2020
15,1,9.78019E+12,New Pathways Coursebook 4_Agra_Ed_2020,MALA PALANI,,21-02-20,English Language Tea,95,430,0%,,100,,,English,,21-02-20,202119,,INR,IN,,Paperback,new-pathways-coursebook-4_agra_ed_2020
15,1,9.78019E+12,New Pathways Coursebook 6_Agra_Ed_2020,GAYATRI KHANNA,,21-02-20,English Language Tea,95,450,0%,,100,,,English,,21-02-20,202119,,INR,IN,,Paperback,new-pathways-coursebook-6_agra_ed_2020
15,1,9.78019E+12,New Pathways Coursebook 7_Agra_Ed_2020,GAYATRI KHANNA,,21-02-20,English Language Tea,95,450,0%,,100,,,English,,21-02-20,202119,,INR,IN,,Paperback,new-pathways-coursebook-7_agra_ed_2020
15,1,9.78019E+12,New Pathways Workbook 1_Agra_Ed_2020,POOJA KEWLANI,,20-02-20,English Language Tea,95,175,0%,,100,,,English,,20-02-20,202119,,INR,IN,,Paperback,new-pathways-workbook-1_agra_ed_2020
15,1,9.78019E+12,New Pathways Workbook 2_Agra_Ed_2020,MALATHY KRISHNAN,,20-02-20,English Language Tea,95,185,0%,,100,,,English,,20-02-20,202119,,INR,IN,,Paperback,new-pathways-workbook-2_agra_ed_2020
15,1,9.78019E+12,New Pathways Workbook 3_Agra_Ed_2020,MALA PALANI,,20-02-20,English Language Tea,95,195,0%,,100,,,English,,20-02-20,202119,,INR,IN,,Paperback,new-pathways-workbook-3_agra_ed_2020
15,1,9.78019E+12,New Pathways Workbook 4_Agra_Ed_2020,MALA PALANI,,20-02-20,English Language Tea,95,205,0%,,100,,,English,,20-02-20,202119,,INR,IN,,Paperback,new-pathways-workbook-4_agra_ed_2020
15,1,9.78019E+12,New Pathways Workbook 6_Agra_Ed_2020,GAYATRI KHANNA,,20-02-20,English Language Tea,95,215,0%,,100,,,English,,20-02-20,202119,,INR,IN,,Paperback,new-pathways-workbook-6_agra_ed_2020
15,1,9.78019E+12,New Pathways Workbook 7_Agra_Ed_2020,GAYATRI KHANNA,,20-02-20,English Language Tea,95,215,0%,,100,,,English,,20-02-20,202119,,INR,IN,,Paperback,new-pathways-workbook-7_agra_ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 5_Agra_Ed_2020,MALA PALANI,,22-02-20,English Language Tea,95,215,0%,,100,,,English,,22-02-20,202119,,INR,IN,,Paperback,new-pathways-literature-reader-5_agra_ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 6_Agra_Ed_2020,GAYATRI KHANNA,,22-02-20,English Language Tea,95,215,0%,,100,,,English,,22-02-20,202119,,INR,IN,,Paperback,new-pathways-literature-reader-6_agra_ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 7_Agra_Ed_2020,GAYATRI KHANNA,,22-02-20,English Language Tea,95,225,0%,,100,,,English,,22-02-20,202119,,INR,IN,,Paperback,new-pathways-literature-reader-7_agra_ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 8_Agra_Ed_2020,GAYATRI KHANNA,,22-02-20,English Language Tea,95,250,0%,,100,,,English,,22-02-20,202119,,INR,IN,,Paperback,new-pathways-literature-reader-8_agra_ed_2020
15,1,9.78019E+12,Mulberry English Course Icse Coursebook 8_Agra_Ed_2020,ASHIMA BATH & SASWATI DASGUPTA,,31-01-20,ELT  - Learning Mate,100,400,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,mulberry-english-course-icse-coursebook-8_agra_ed_2020
15,1,9.78019E+12,Mulberry English Course Icse Workbook 1_Agra_Ed_2020,SUMITA BOSE,,31-01-20,ELT  - Learning Mate,100,215,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,mulberry-english-course-icse-workbook-1_agra_ed_2020
15,1,9.78019E+12,Mulberry English Course Icse Workbook 6_Agra_Ed_2020,ASHIMA BATH & SASWATI DASGUPTA,,31-01-20,ELT  - Learning Mate,100,255,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,mulberry-english-course-icse-workbook-6_agra_ed_2020
15,1,9.78019E+12,Mulberry English Course Icse Workbook 8_Agra_Ed_2020,ASHIMA BATH & SASWATI DASGUPTA,,31-01-20,ELT  - Learning Mate,100,260,0%,,100,,,English,,31-01-20,202119,,INR,IN,,Paperback,mulberry-english-course-icse-workbook-8_agra_ed_2020
15,1,9.78019E+12,Paramount Semester1 Book3 Ed2020 _Chaitanya,IN-HOUSE,,23-03-20,Sociology/Social Stu,95,108,0%,,100,,,English,,23-03-20,202119,Oxford University Press,INR,IN,,Paperback,paramount-semester1-book3-ed2020-_chaitanya
15,1,9.78019E+12,Paramount Semester2 Book3 Ed2020 _Chaitanya,IN-HOUSE,,23-05-19,Sociology/Social Stu,95,108,0%,,100,,,English,,23-05-19,202119,,INR,IN,,Paperback,paramount-semester2-book3-ed2020-_chaitanya
15,1,9.78019E+12,Paramount Semester1 Book4  Ed2020 _Chaitanya,IN-HOUSE,,21-03-20,Sociology/Social Stu,95,112,0%,,100,,,English,,21-03-20,202119,Oxford University Press,INR,IN,,Paperback,paramount-semester1-book4-ed2020-_chaitanya
15,1,9.78019E+12,Paramount Semester2 Book4 Ed2020 _Chaitanya,IN-HOUSE,,23-05-19,Sociology/Social Stu,95,112,0%,,100,,,English,,23-05-19,202119,Oxford University Press,INR,IN,,Paperback,paramount-semester2-book4-ed2020-_chaitanya
15,1,9.78019E+12,Paramount Semester1 Book5  Ed2020 _Chaitanya,IN-HOUSE,,23-03-20,Sociology/Social Stu,95,121,0%,,100,,,English,,23-03-20,202119,,INR,IN,,Paperback,paramount-semester1-book5-ed2020-_chaitanya
15,1,9.78019E+12,Paramount Semester2 Book5 Ed2020 _Chaitanya,IN-HOUSE,,23-05-19,Sociology/Social Stu,95,121,0%,,100,,,English,,23-05-19,202119,,INR,IN,,Paperback,paramount-semester2-book5-ed2020-_chaitanya
15,1,9.78019E+12,Paribesh Bidya For Dibrugarh University,"R RAJAGOPLAN, P CHETIA",,18-02-20,General Science,108,170,0%,,100,112,190g,Assamese,9780190129095.jpg,18-02-20,202119,Oxford University Press,INR,IN,"The book covers topics on environmental crisis, natural resources, biodiversity conservation, environmental pollution, global warming, social issues and human population among others.",Paperback,paribesh-bidya-for-dibrugarh-university
15,1,9.78019E+12,‘Tigers Are Our Brothers’_C,"AIYADURAI, AMBIKA","Ambika Aiyadurai is assistant professor in the department of Humanities and Social Sciences at the Indian Institute of Technology Gandhinagar, India",01-07-21,Social & Cultural Hi,90,1095,19%,95.25,100,240,788g,English,9780190129101.jpg,01-07-21,202119,OUP India,INR,IN,"The Idu Mishmi people of Dibang Valley, Arunachal Pradesh, believe that tigers are their elder brothers. Killing tigers is, for the Idu Mishmi, a taboo. While their beliefs support wildlife conservation, they also offer a critique of the dominant mode of nature protection.",Hardback,‘tigers-are-our-brothers’_c
15,1,9.78019E+12,"Beyond Pan-Asianism: Connecting China And India, 1840S–1960S","SEN, TANSEN AND BRIAN TSUI",,27-11-20,International Relati,90,1495,12%,30,100,489,678g,English,9780190129118.jpg,27-11-20,202119,OUP India,INR,IN,,Hardback,beyond-pan-asianism-connecting-china-and-india-1840s–1960s
15,1,9.78019E+12,"Meat, Mercy, Morality_C",SAMIPARNA SAMANTA,,14-04-21,History,90,1695,12%,0,100,288,788g,English,9780190129132.jpg,14-04-21,202119,OUP India,INR,IN,This book disentangles complex discourses around humanitarianism to understand the nature of British colonialism in India. It contends that the colonial project of animal protection in late nineteenth-century Bengal mirrored an irony. ,Hardback,meat-mercy-morality_c
15,1,9.78019E+12,The Essential Sudhir Kakar_Oip,SUDHIR KAKAR,,27-01-21,Psychology,90,795,10%,0,100,428,505g,English,,27-01-21,202119,OUP India,INR,IN,,Paperback,the-essential-sudhir-kakar_oip
15,1,9.78019E+12,Collected Plays Volume 3_Oip,GIRISH KARNAD,,09-10-20,Theatre Studies,90,595,8%,0,100,296,270g,English,,09-10-20,202119,OUP India,INR,IN,,Paperback,collected-plays-volume-3_oip
15,1,9.78019E+12,Mathonaut Class 1 Sem 1_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,20-03-20,Mathematics,95,144,0%,,100,,,English,,20-03-20,202119,,INR,IN,,Paperback,mathonaut-class-1-sem-1_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 1 Sem 2_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,23-05-20,Mathematics,95,144,0%,,100,,,English,,23-05-20,202119,,INR,IN,,Paperback,mathonaut-class-1-sem-2_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 2 Sem 1_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,20-03-20,Mathematics,95,155,0%,,100,,,English,,20-03-20,202119,,INR,IN,,Paperback,mathonaut-class-2-sem-1_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 2 Sem 2_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,26-05-20,Mathematics,95,155,0%,,100,,,English,,26-05-20,202119,,INR,IN,,Paperback,mathonaut-class-2-sem-2_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 3 Sem 1_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,20-03-20,Mathematics,95,124,0%,,100,,,English,,20-03-20,202119,,INR,IN,,Paperback,mathonaut-class-3-sem-1_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 3 Sem 2_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,30-05-20,Mathematics,95,124,0%,,100,,,English,,30-05-20,202119,,INR,IN,,Paperback,mathonaut-class-3-sem-2_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 4 Sem 1_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,21-03-20,Mathematics,95,127,0%,,100,,,English,,21-03-20,202119,,INR,IN,,Paperback,mathonaut-class-4-sem-1_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 4 Sem 2_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,28-05-20,Mathematics,95,127,0%,,100,,,English,,28-05-20,202119,,INR,IN,,Paperback,mathonaut-class-4-sem-2_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 5 Sem 1_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,21-03-20,Mathematics,95,127,0%,,100,,,English,,21-03-20,202119,,INR,IN,,Paperback,mathonaut-class-5-sem-1_sri-chaitanya
15,1,9.78019E+12,Mathonaut Class 5 Sem 2_Sri Chaitanya,"JAYASHREE L, JAYASHRI K, & RAMESWARI K",,28-05-20,Mathematics,95,127,0%,,100,,,English,,28-05-20,202119,,INR,IN,,Paperback,mathonaut-class-5-sem-2_sri-chaitanya
15,1,9.78019E+12,Hindi Vyakaran Revised 5_Updated J&K Map,MEENAKSHI AGGRAWAL,,18-03-20,Language,102,360,0%,,100,,,English,,18-03-20,202119,,INR,IN,,Paperback,hindi-vyakaran-revised-5_updated-jk-map
15,1,9.78019E+12,Hindi Vyakaran Revised 6_Updated J&K Map,MEENAKSHI AGGRAWAL,,31-03-20,Language,102,430,0%,,100,,,English,,31-03-20,202119,,INR,IN,,Paperback,hindi-vyakaran-revised-6_updated-jk-map
15,1,9.78019E+12,"Ceasefire City: Militarism, Capitalism, And Urbanism In Dimapur","KIKON, DOLLY; MCDUIE-RA DUNCAN",,23-12-20,Sociology,90,1295,8%,0,100,284,374g,English,9780190129736.jpg,23-12-20,202119,OUP India,INR,IN,"For a city in India's northeast that has been embroiled in the everyday militarization and violence of Asia's longest-running separatist conflict, Dimapur remains 'off the map'. With no 'glorious' past or arenas where events of consequence to mainstream India have taken place, Dimapur's essence is experienced in oral histories of events, visual archives of the everyday life, lived reality of military occupation, and anxieties produced in making urban space out of tribal space.",Hardback,ceasefire-city-militarism-capitalism-and-urbanism-in-dimapur
